customer_id,customer_name,total_revenue,profit_margin,purchase_frequency
2082954,Jakobine Mikaelsen,12,12,3
1813883,Shaunte Glasser,12,12,2
69959,Marcus Kingsmill,12,12,6
1457500,Donald Hull,12,12,6
1388923,Rosana Thompson,12,12,2
752229,Graziella Lombardo,12,12,3
1390208,Ophelia Roderick,12,12,3
806791,A�ron Blokdijk,12,12,3
1765105,Consuela Nelson,12,12,4
325936,Thelma Liedtke,12,12,4
1718821,Philip Kelly,12,12,3
1813551,Keith Miller,12,12,5
245143,Gladys Kilpatrick,12,12,3
1544289,Mark Bowers,12,12,3
1538667,Jeffrey Fleenor,12,12,3
1991239,Joao Lima,12,12,3
1647752,Mark Bradford,12,12,4
390031,Toni Ladouceur,12,12,5
1738542,Allen Vigil,12,12,5
1467137,Genevieve Turner,12,12,4
1090406,Matilda Gilbert,12,12,3
1220428,Wesley Larson,12,12,3
525719,Franziska Kruger,12,12,5
14906,Grace Houghton,12,12,3
871066,Rohit Lemans,12,12,2
988477,Ben Ferguson,12,12,3
1003979,Owen Glover,12,12,2
327053,Catherine Christian,12,12,5
1361682,James Weaver,12,12,2
475574,Ursula Ackermann,12,12,4
757547,Amina Panicucci,12,12,6
315768,Shirley Starling,12,12,2
302645,Eric Ortez,12,12,5
968940,Victoria Lloyd,12,12,5
524438,Mandy Glockner,12,12,4
1386380,James Galyon,12,12,4
995332,Harriet Coles,12,12,5
240370,Ryan Coca,12,12,3
1509931,Helen Stoner,12,12,3
1216454,Joseph Karcher,12,12,5
501047,Monika Kuhn,12,12,6
676036,Victoire Levasseur,12,12,4
517561,Andrea Drechsler,12,12,4
1100042,Cameron Stephenson,12,12,6
1228783,James Watts,12,12,4
1053987,Patrick Rogers,12,12,4
1511333,Eldon Nelson,12,12,6
1525943,Anita Baker,12,12,3
614937,Caresse Garnier,12,12,4
167441,Callum Burbury,12,12,2
1465827,Geralyn Olivar,12,12,3
176800,Hayley Kintore,12,12,5
633904,Maslin Boss�,12,12,3
566319,Ursula Ostermann,12,12,2
1650349,Lisa Grant,12,12,5
757767,Ludovica Moretti,12,12,5
1923443,Liv Koch,12,12,7
2040156,Patrick Fabro,12,12,6
526164,Franziska Seiler,12,12,4
644729,Pryor Lalibert�,12,12,7
31164,Hunter Boehm,12,12,3
2053017,Michael Zweig,12,12,6
1476356,Theresa White,12,12,5
1377195,Alice Coleman,12,12,5
1245017,Dennis Jones,12,12,7
900515,Leon Cooper,12,12,3
1055671,Ellis Quinn,12,12,6
440522,J�rgen Shuster,12,12,3
1835733,Kristi Turley,12,12,2
243917,Summer Brown,12,12,3
397698,Kenneth Simpson,12,12,4
124722,Kayla Glass,12,12,4
1868176,Amanda Tobin,12,12,7
1401419,Charlotte Munson,12,12,6
1381618,Heather Arriola,12,12,4
324575,Scott Hill,12,12,3
572803,Maria Dresner,12,12,3
889935,Maxine Reijmer,12,12,3
2067035,Helene Pedersen,12,12,5
130750,Madison Picot,12,12,4
478554,Sarah Furst,12,12,3
41570,Rory Brough,12,12,4
609259,Marguerite Thibault,12,12,4
766410,Adelmio Beneventi,12,12,2
2061563,Gabriel Larsen,12,12,6
1346790,Van Williams,12,12,5
785234,Rosarmosario Cattaneo,12,12,3
1326562,Katherine McCafferty,12,12,5
1771430,Michael Gies,12,12,7
885782,Wiep Brandjes,12,12,3
1932072,Sander Mogensen,12,12,6
1675064,Irma Grant,12,12,3
2077261,Inga Nilsen,12,12,4
679886,Talbot Parmentier,12,12,4
735519,Annunziata Dellucci,12,12,4
459891,Susanne Schultz,12,12,4
2088405,Tin Vidakovic,12,12,3
1344962,Rosina Peters,12,12,4
1926362,Brayden McCormick,12,12,4
137949,Anthony Corin,12,12,3
1324742,Gina Dorman,12,12,4
1253509,Mitchell Hoover,12,12,6
578888,Sebastian Baier,12,12,4
1666310,John McKay,12,12,3
474678,Nicole Grunewald,12,12,4
1013255,Luke Shaw,12,12,4
1461248,Jeremy Judge,12,12,5
1276047,Gregg Pfeiffer,12,12,3
1865461,Jack Harris,12,12,2
731556,Valter Beneventi,12,12,5
1612496,Ronald Smith,12,12,5
763606,Procopio Onio,12,12,4
1051244,Rosie Poole,12,12,5
1441731,Patricia Overman,12,12,4
1275055,Charles Levay,12,12,2
336290,Lynda Lentz,12,12,4
1591550,Catherine Gainer,12,12,4
407928,Thomas Schr�der,12,12,4
1688921,Mavis Sanchez,12,12,6
896276,Ivanka Steenbergen,12,12,3
315445,Nadine Durand,12,12,3
2080157,Alice Corbeil,12,12,5
608441,Xavier Therriault,12,12,3
959092,Jayden Field,12,12,3
1179918,Connor Thornton,12,12,3
639433,Zara Thibodeau,12,12,5
1828761,Alfred Silva,12,12,3
1513894,Bryant Clevenger,12,12,3
159242,Grace Felton,12,12,6
1987601,Marie Ebersbacher,12,12,4
735424,Penelope Cattaneo,12,12,3
1196721,Georgia Walters,12,12,5
880667,Gianno Weidema,12,12,4
1775355,Mamie Walker,12,12,5
1656349,Nancy Footman,12,12,3
1948036,Pamela Vasquez,12,12,4
281546,Harry Montgomery,12,12,6
1201181,Robert Cunningham,12,12,4
2015036,Atanasio Morales,12,12,4
2098097,Gemma Trompf,12,12,5
1980538,Milburga Burgos,12,12,5
859981,Nori Koolman,12,12,3
1422569,Rigoberto Cole,12,12,6
837475,Kaylin Pruijssers,12,12,5
598788,Mathias Winkel,12,12,4
1474834,Kevin Madsen,12,12,4
305074,Leroy Langford,12,12,3
1566742,Harvey Daniels,12,12,6
282188,Victoria Gardner,12,12,2
1586575,Francisco Robinson,12,12,5
387658,William Conn,12,12,5
1019261,Tyler Sinclair,12,12,3
348248,Karl Martin,12,12,4
16716,Abby Frater,12,12,3
1653389,Mitchell Long,12,12,4
1972196,Rebecca Eltham,12,12,3
585500,Doreen Richter,12,12,6
1164225,Chloe Mason,12,12,6
975465,Ethan Riley,12,12,2
1157316,Cerys Wood,12,12,3
1911030,Malene Larsen,12,12,2
997675,Evie Wong,12,12,5
248690,Glenda Mitchell,12,12,3
1834034,Gregory McCurdy,12,12,5
428186,Marko Gruenewald,12,12,6
595267,Katrin Fuerst,12,12,3
37408,Jaxon Rebell,12,12,4
105417,Xavier Grace,12,12,4
1999313,Emma Nygaard,12,12,3
1108466,Leon Newman,12,12,4
623659,Kari LaGrande,12,12,4
1450826,Brittany Crawford,12,12,4
1341787,Denise McDonald,12,12,4
151326,Kate Salmon,12,12,3
1840147,Noelle Gonzalez,12,12,4
1863384,Marion Stewart,12,12,3
1593756,Delores Posey,12,12,3
2046690,Jeronim Wojciechowski,12,12,2
189414,Charlotte Todd,12,12,4
866597,Alle Huijsmans,12,12,6
864708,Ditmar van Dooren,12,12,4
1973647,Felix Schultz,12,12,6
1830954,Don Martinez,12,12,4
1760369,Aubrey Singleton,12,12,3
343061,William Day,12,12,5
1647358,Tyrone Gonzalez,12,12,6
1173041,Isobel Young,12,12,3
275137,Lois Lanier,12,12,3
1506511,James Mehl,12,12,4
1300250,Donald Scott,12,12,4
217424,John Ross,12,12,4
2031457,Andrea Hor�kov�,12,12,6
520709,Jens Schiffer,12,12,3
511301,Christin Junker,12,12,4
1616162,Tina Smith,12,12,4
1692531,Kendra Baez,12,12,3
307703,Laura Anderson,12,12,6
55039,James Connal,12,12,4
1519309,Celia Brice,12,12,4
256531,Carson Jones,12,12,3
1834537,Ralph Parsons,12,12,4
212881,Doris Coleman,12,12,5
813943,Stevie van Leerdam,12,12,4
664438,Dominic Quessy,12,12,4
1925959,Agar Saucedo,12,12,4
1330188,Alex Roman,12,12,4
912208,Kyle Wheeler,12,12,6
1460194,Lois Person,12,12,3
2052082,Jozef Vrba,12,12,6
2047942,Klaudia Eichelberger,12,12,3
122096,Alannah Wolinski,12,12,3
1034766,Jake Hayward,12,12,5
1371177,Troy Burton,12,12,3
385527,Raymond Taylor,12,12,5
1058772,Leon Dobson,12,12,4
1651231,Jessie Rodriguez,12,12,4
706792,Vincenzo Padovesi,12,12,3
1033579,Maddison Moore,12,12,7
261840,Thomas Lim,12,12,2
1448213,Angela Torres,12,12,4
331990,Megan Rayborn,12,12,3
2071299,Erik Sommer,12,12,3
2062768,Aurora Langhelle,12,12,4
284628,Marina Swann,12,12,3
413286,Erik Daecher,12,12,4
86472,Ben Jack,12,12,4
439771,Kristian Drechsler,11,11,5
1923520,Stephen Taylor,11,11,3
1381554,Armando Heyward,11,11,4
2031698,Mathilde CinqMars,11,11,5
1279307,Brian Burgess,11,11,4
466301,Jana Zimmermann,11,11,3
1723332,Jennifer Russell,11,11,3
1904679,Zilla Granados,11,11,3
1133404,Gabriel Cross,11,11,5
681898,Mireille Charest,11,11,7
14988,Emily Thirkell,11,11,5
535791,Christin Papst,11,11,3
1543271,Leo Silver,11,11,4
1318168,Anne Hinman,11,11,4
1039440,Dominic Parkes,11,11,6
1468252,Gregory Harlan,11,11,3
861784,Perry Siebert,11,11,2
80273,Alyssa Fyans,11,11,7
1585839,Kathryn Willis,11,11,5
1157094,William O'Brien,11,11,4
1052015,Ellis Moran,11,11,3
2072569,Nino Jelic,11,11,3
736718,Ornella Bellucci,11,11,6
807157,Iona Gill,11,11,3
1344897,Luis Stewart,11,11,4
1928399,Johanne Jakobsen,11,11,3
802265,Neha Brekelmans,11,11,3
31236,Abby Warburton,11,11,2
1121796,Hollie Hyde,11,11,3
1779456,Robert Torres,11,11,3
1460974,Joan Webster,11,11,6
1278642,Cindy Phillips,11,11,3
756173,Cordelia Ferri,11,11,3
1495792,Peter Dunn,11,11,4
1909638,Bobby Becton,11,11,6
997896,Leah Bradshaw,11,11,4
1911482,Darcy O'Doherty,11,11,3
2036766,Braslav Delic,11,11,5
1744437,Albert Clark,11,11,5
1241542,Pamela Serrano,11,11,6
1719541,Johnny Mallette,11,11,3
1209498,Donald Wilson,11,11,4
1988069,Anabel Su�rez,11,11,2
932718,Summer Baxter,11,11,4
907108,Ethan Owen,11,11,6
1139944,Cameron Griffiths,11,11,2
1442830,Margaret Scott,11,11,3
294505,Nicholas Nadeau,11,11,3
1047846,Emma Lamb,11,11,4
378574,Sol Barron,11,11,6
1501443,Cathy Campbell,11,11,4
1429691,Edgar Williams,11,11,3
1211796,Heather Martin,11,11,5
508025,Ralf Winkel,11,11,3
197192,Jackson Goodisson,11,11,3
341191,Dona Williams,11,11,5
1246890,Howard Cummings,11,11,4
1930960,Liisa Tuuri,11,11,2
938399,Alfie Stephens,11,11,6
1562099,Eric Leonard,11,11,5
1517088,Allison Gerdes,11,11,6
440923,Ralph Ebersbacher,11,11,6
1120599,Madeleine Marshall,11,11,5
1636578,Carlos Quinney,11,11,2
2046677,Daniel McQuaid,11,11,3
1576532,Marceline McSpadden,11,11,4
1609870,Renee Miller,11,11,5
769462,Benigna Greco,11,11,2
2010506,Sini�a �imic,11,11,4
422208,Mandy Faerber,11,11,3
147228,Eliza Gwendolen,11,11,6
882956,Zenzi Edens,11,11,3
421385,Ren� Eisenberg,11,11,2
276325,Heriberto Taylor,11,11,4
1135250,Kyle Connolly,11,11,4
1803392,Amanda Miller,11,11,2
1211258,Frank Hawkins,11,11,3
284346,Aaron Larry,11,11,3
1564826,Jackie Davis,11,11,6
1281867,Michael Stockwell,11,11,4
580881,Eric Lehmann,11,11,5
656319,Jean Bisaillon,11,11,3
1047191,Bailey Harper,11,11,3
951613,John Gibson,11,11,2
1409410,Lulu Hays,11,11,4
623021,Avent L'Hiver,11,11,2
1063572,Sean Bull,11,11,3
175310,Jake Ackermann,11,11,3
77150,Timothy McCarthy,11,11,2
1025279,Katherine Mahmood,11,11,5
1940327,Ana Fernandes,11,11,4
308450,Eric McCain,11,11,7
1110229,Jay Patel,11,11,4
1085643,Isabel Chadwick,11,11,4
2027056,Max Trommler,11,11,4
1138327,Danielle Holden,11,11,4
1528423,Megan Park,11,11,2
263373,Daniel Shirey,11,11,4
1769294,Alberta Thrailkill,11,11,4
1080125,Archie Barnett,11,11,4
1382226,Edward Parmer,11,11,3
2060125,Melita Vukelic,11,11,4
114916,Sara Drysdale,11,11,6
119085,Madison Mason,11,11,3
1119510,Harriet Humphreys,11,11,6
2038334,Madison Cawthorne,11,11,6
619130,Dixie DeGrasse,11,11,5
975597,Matilda Cooke,11,11,4
1049578,Charlie Quinn,11,11,3
87690,Aiden MacAdie,11,11,2
1765634,Vivian Parra,11,11,2
1537923,Alan Ramos,11,11,3
1163237,Mohammed Iqbal,11,11,4
529779,Sven Vogt,11,11,4
1556707,Richard Barnes,11,11,3
1428776,Karen Caldwell,11,11,2
635766,David Sevier,11,11,5
1920351,Katrin Vogt,11,11,4
729531,Ilenia Piazza,11,11,3
496016,Jana Schuhmacher,11,11,4
1316702,Joshua Johnson,11,11,5
432743,Mario Mahler,11,11,4
1891950,Giovanna Florio,11,11,3
666979,Blanchefle Marseau,11,11,5
1306792,Charlie Beckman,11,11,2
765879,Pia Longo,11,11,3
895317,Allan Orie,11,11,3
1071007,Melissa Frost,11,11,4
141338,Benjamin Poupinel,11,11,4
1952779,Ivan Zagorec,11,11,4
609715,Marcelle Metivier,11,11,7
1967848,Branko Cerkez,11,11,3
724370,Lorna Padovano,11,11,4
1574605,Dylan Roehl,11,11,6
619712,Amber Dumoulin,11,11,3
679190,Val�rie Fortin,11,11,3
273887,James Davidson,11,11,6
605306,Brunella Rivard,11,11,2
316425,Amanda Salcedo,11,11,3
2034775,Jirina Pol�vkov�,11,11,4
71282,Claudia Winter-Irving,11,11,4
458042,Phillipp Ebersbach,11,11,3
1154367,Dominic Wong,11,11,4
127193,Alana Pearson,11,11,4
799620,Ilda Ricci,11,11,6
224418,Jessica Napier,11,11,4
82644,Bailey Myer,11,11,5
1558511,Raymond Dragoo,11,11,3
1364298,Michael Vines,11,11,4
1595646,Frankie Evans,11,11,4
154611,Angus Alt,11,11,4
1518244,Darren Curley,11,11,3
1338272,Sheryl Martin,11,11,7
1125761,Luke Wilson,11,11,2
1921349,Toivo ��ril�,11,11,3
264640,Roscoe Becker,11,11,4
1520295,Patricia Martin,11,11,3
680858,Iva Auclair,11,11,5
2085055,Marc Abrahamsson,11,11,5
1187686,Eve Swift,11,11,4
1780459,Sonja Woodruff,11,11,5
1294930,Janet Hess,11,11,2
228792,Judy Young,11,11,5
19753,Alyssa Solander,11,11,3
1655148,Gary Gordon,11,11,2
458601,Petra Schreiner,11,11,5
1108629,Keira Shaw,11,11,4
557814,J�rg G�rtner,11,11,3
1196673,Eve Stephens,11,11,4
1183290,Freddie Newton,11,11,5
1775279,Daniel Breton,11,11,3
431254,J�rg Baader,11,11,3
672148,Grosvenor Perrault,11,11,5
1724799,Dana Dehart,11,11,3
1398124,Yvonne Mejia,11,11,5
980041,Sienna Wallace,11,11,5
727770,Alvaro Piccio,11,11,5
1255497,Dorothy Thayer,11,11,6
129540,Zac O'Meara,11,11,2
1905050,Rodrigo Azevedo,11,11,3
1959938,Anthony Nangle,11,11,3
851164,Fabien Koca,11,11,2
623256,Esperanza Dupuy,11,11,3
776341,Celeste Moretti,11,11,5
2039683,Tor Andersen,11,11,4
1873740,Carson Bryant,11,11,2
1592367,Callie Santoro,11,11,5
250990,Dan Grainger,11,11,3
1851335,Joel Torres,11,11,8
1844148,Rose Thorp,11,11,5
1006080,Megan Craig,11,11,3
1507750,Ruthann Clarke,11,11,5
884102,Mo Wiltink,11,11,3
610968,Luce Beausoleil,11,11,6
1327386,Adrian Greene,11,11,3
241885,Tina Mock,11,11,2
1418976,Jamie Montoya,11,11,2
794575,Lucilla Marcelo,11,11,3
1958590,J�lia Sousa,11,11,2
156795,Joseph Dodd,11,11,6
1239188,Luke Waters,11,11,5
248555,Clarence Chiasson,11,11,6
1548410,Alexander Stang,11,11,3
1673539,Vivian Foster,11,11,3
1661166,Bryan Charles,11,11,2
1987069,Milena Melicharov�,11,11,4
19207,Luke Casimaty,11,11,4
316485,Mary Parshall,11,11,2
1087194,Eve Gibbons,11,11,2
208720,Mary Elliott,11,11,3
147312,Lucinda Furber,11,11,6
1977527,Rebecca Koch,11,11,5
542020,Sabrina Mahler,11,11,4
1303448,Laura Welch,11,11,4
784521,Rachele  Toscani,11,11,3
1594429,Andrea Lange,11,11,2
64842,Levi Strele,11,11,3
840443,Nikki van Steijn,11,11,2
1971540,Laerke Schou,11,11,3
2074628,Belisarda Aubin,11,11,6
1606396,James Johnson,11,11,4
1102822,Luca Wallis,11,11,3
1405180,Donald Burkes,11,11,3
834236,Mesut Haverkamp,11,11,4
801069,Ang�lique Huijben,11,11,6
1020331,Bethany Faulkner,11,11,3
2069858,Lotte Solbakken,11,11,3
324163,Virgil Soto,11,11,5
79131,Joel Luxton,11,11,3
535180,Karin Schroeder,11,11,3
956262,Jay Franklin,11,11,4
1816984,Joan Pearson,11,11,5
1315506,Mickey Corral,11,11,4
999176,Reece Young,11,11,5
730928,Maura Folliero,11,11,3
1759717,Roderick McCracken,11,11,7
1450225,Billy Bethune,11,11,5
1889918,Claretta Lee,11,11,5
1089414,Ava Oliver,11,11,7
1029828,Phoebe Iqbal,11,11,2
1810207,Jodi Smith,11,11,6
1938352,Byron Daigle,11,11,3
830087,Nazmiye Blik,11,11,3
1096960,Peter Dawson,11,11,8
1175311,Lara Gill,11,11,7
1592800,Alice Martin,11,11,4
1039709,Jacob Smart,11,11,3
701698,Elena Marchesi,11,11,5
1059222,Matthew Abbott,11,11,5
2010586,Lana Persson,11,11,4
1750109,Ricky Adams,11,11,4
546598,Matthias Dreher,11,11,3
1109746,Kiera Hale,11,11,5
1587170,Desiree Garcia,11,11,4
888719,Yrsa Huismans,11,11,6
903369,Olivia Lucas,11,11,3
249397,Stacey Nabors,11,11,3
1009701,Tegan Davies,11,11,3
1199657,Elliot Doyle,11,11,4
1267986,Albert Leatherman,11,11,4
283881,Tara Carranza,11,11,2
340307,Amy Holland,11,11,4
1604064,William Couture,11,11,6
1951406,Jessie Campbell,11,11,2
227946,Kim Lee,11,11,4
158349,Austin Roxon,11,11,2
114561,Isabelle Pollard,11,11,5
156006,Jonathan Flanagan,11,11,2
1264513,Barbara Buse,11,11,2
1878966,Lisa Roux,11,11,4
633448,Orane Vall�e,11,11,6
728967,Proserpina Beneventi,11,11,2
1227891,Michelle Gordon,11,11,4
51718,Phoebe Voss,11,11,2
393641,Michael Lessard,11,11,3
1499911,Mark Laforge,11,11,2
1391234,Dennis Lachapelle,11,11,5
1233842,William Harrison,11,11,7
1270426,Allen Allen,11,11,3
2046265,Ellen Pettersson,11,11,4
220755,Stuart Stanley,11,11,4
1514479,Timothy Hall,11,11,4
987075,Peter Tyler,11,11,3
675240,Luce Fortier,11,11,4
633649,Moore Mercier,11,11,3
416434,Angelika Nussbaum,11,11,2
1220106,Sallie Martin,11,11,5
1967380,Mateus Pereira,11,11,3
55066,Samuel Atherton,11,11,4
140956,Abbey Smythe,11,11,2
498582,Sabine Vogt,11,11,5
722794,Italia Ferri,11,11,4
84085,Jett Wisewould,11,11,3
219073,Jewel Shaw,11,11,3
556871,Lucas Bumgarner,11,11,3
1790446,Jacob Kovacs,11,11,6
755462,Ireneo Piccio,11,11,5
406676,Klaus Zweig,11,11,3
1898056,Francis Winburn,11,11,4
686677,Emmanuel Duranseau,11,11,5
2026432,Valentina Norberg,11,11,3
584186,Gabriele K�nig,11,11,3
1828828,Angelica Timm,11,11,3
645472,Orlene Tanguay,11,11,5
1771027,Kimberely Humes,11,11,4
2005934,Germain Routhier,11,11,2
713533,Marcella Toscano,11,11,5
944448,Bailey Hunter,11,11,4
2010245,Gabrysz Adamski,11,11,4
265483,Patricia Mitchell,11,11,2
9812,Kaitlyn Morshead,11,11,6
1719990,Walter Dickerson,11,11,7
509680,J�rg Friedman,11,11,5
920661,Isobel Steele,11,11,2
845362,Chuck Schreijer,11,11,5
707089,Prospero Piazza,11,11,3
1524810,Rudolph Walsh,11,11,3
772732,Aimone Fiorentini,11,11,3
1743422,Carlos Escudero,11,11,5
481327,Martina Egger,11,11,2
1870661,Melvin Miller,11,11,3
1639535,James Koffler,11,11,4
801796,Django van Klink,11,11,3
880261,Nikolaj Holland,11,11,5
1831518,David Howell,11,11,5
1241747,Philip Thomas,11,11,4
1869574,Melissa Mosley,11,11,2
1233423,Patrick Mill,11,11,4
126633,Luca Renwick,11,11,3
277808,David Johnson,11,11,4
879917,Liske de Wind,11,11,4
1056003,Danielle Lloyd,11,11,4
1556431,Vicki Gross,11,11,5
858368,Minne Landkroon,11,11,4
240347,Beatrice Robinson,11,11,4
2062204,Dobroslaw Wojciechowski,11,11,4
285706,Carroll Becker,11,11,3
2036286,Eugeniusz Maciejewski,11,11,3
545764,Laura Muench,11,11,5
1457465,Linda Ramsey,11,11,4
1552478,Mary Burke,11,11,5
1242050,Marketta Thompson,11,11,4
87891,Hunter Hoad,11,11,3
1933319,Leah Scholz,11,11,4
1659162,Marcus Pfarr,11,11,4
1437592,Timothy Flores,11,11,3
686119,Eloise Berthiaume,11,11,4
894737,Demir Selhorst,11,11,3
1741021,Michael Canty,11,11,5
398156,Andrew Lott,11,11,5
240595,Daniel Williamson,11,11,4
674984,Nicholas Carri�re,11,11,3
801350,Okan Dumoulin,11,11,4
2030035,Yusuf Scott,11,11,3
1029578,Morgan Connolly,11,11,4
1793371,Marisol Beckles,11,11,2
1544244,Ann Williams,11,11,5
859349,Birthe de Haas,11,11,4
327378,Ray Kendrick,11,11,2
1118689,Jamie Hilton,11,11,4
1502034,Julie Miner,11,11,3
1379490,Robert Rodgers,11,11,4
37585,Lauren Fink,11,11,3
1537589,Edward Hunter,11,11,6
354187,Larry Mertens,11,11,3
1483567,Lynette Becerra,11,11,3
1262082,Jason Gill,11,11,3
1967159,Karlo Kne�evic,11,11,4
1607269,Arthur Truss,11,11,5
261498,Josephine Guillotte,11,11,3
1428309,Kevin Abbey,11,11,5
549889,Paul Beich,11,11,4
1662988,Gordon Larson,11,11,2
1700598,Wendy Palmieri,11,11,5
580026,Maximilian Meyer,11,11,3
581940,Stephanie Ritter,11,11,3
144273,Rebecca Linger,11,11,4
1516123,Walter Clodfelter,11,11,2
1014955,Demi Perry,11,11,3
998966,Henry White,11,11,4
1904291,Bianca Findlay,11,11,3
1749311,Maria Sears,11,11,4
1440062,Shelley Haydon,11,11,4
398841,Charles Cody,11,11,3
1853071,Velma Walsh,11,11,6
1445497,William Poor,11,11,3
612329,Dominique Belisle,11,11,4
1878446,Annette Deleon,11,11,5
913132,Lara Hanson,11,11,4
1019827,Sean Norris,11,11,5
1960599,Jesper Thygesen,11,11,5
1544330,Alicia King,11,11,3
1538902,Mitchell Alexander,11,11,3
305349,David Grow,11,11,4
1095565,Katie Chapman,11,11,2
1950414,Petr Lebeda,11,11,4
916148,Ethan Nicholls,11,11,2
1562703,Katherine Nelson,11,11,3
1448404,Jane Barkley,11,11,4
434435,Monika Naumann,11,11,6
391687,Robert Yeomans,11,11,3
54987,Isaac Sturt,11,11,2
281675,Larry King,11,11,3
1928617,Dobroslav Markovic,11,11,3
1952376,David Seitz,11,11,3
1574553,Scott Martin,11,11,3
1353111,Terri Combs,11,11,2
1351498,Cordelia Haney,11,11,4
1730150,Jacqueline Leighton,11,11,3
1983666,Annemari Tainio,11,11,3
243799,Troy Brandon,11,11,3
1825407,Karen Holt,11,11,5
318058,Nicole Weber,11,11,3
908454,Madison Henry,11,11,5
830610,Milica Hulsbergen,11,11,3
1964342,Andr� Alves,11,11,5
385627,John Prince,11,11,4
1768600,Daniel Williams,11,11,2
949448,Jacob Ellis,11,11,5
466333,Wolfgang Aachen,11,11,4
748876,Renato Sal,10,10,4
540301,Thorsten Grunwald,10,10,6
76013,Amber Cobby,10,10,4
1298635,Bradley Nadel,10,10,4
1944536,Anna Urr�tia,10,10,5
1031814,Charlie Davies,10,10,3
1843621,Chiquita Barrios,10,10,3
180599,Chelsea Parkes,10,10,3
8789,Layla Mackellar,10,10,2
968344,Joe Duffy,10,10,4
1641759,Michael Jordan,10,10,3
3002,Joshua Aronson,10,10,3
891356,Wenda van der Geld,10,10,1
212807,Michelle Schwartz,10,10,4
581812,David Dietrich,10,10,3
475180,Angelika Baer,10,10,3
660232,S�bastien Compagnon,10,10,3
1956193,Annemari M�ki,10,10,3
784276,Editta Rossi,10,10,4
1480191,Linda Abraham,10,10,5
217762,Mellisa Segal,10,10,6
821760,Danni Korthout,10,10,5
1472188,Joseph Mount,10,10,2
466143,Peter Roth,10,10,3
1149998,Eve Bibi,10,10,2
347240,Jeanette John,10,10,2
1105607,Kayleigh Pollard,10,10,2
1086645,Cerys Webster,10,10,5
163849,Xavier Clay,10,10,6
1038082,Henry Whittaker,10,10,4
1539986,Angelica Gaines,10,10,3
2026978,Boris Tkalcic,10,10,3
1869148,Richard Woods,10,10,3
528147,Julia Zimmermann,10,10,2
549970,Paul Weissmuller,10,10,5
878538,Osama Blaauw,10,10,2
862830,Gudo Schamp,10,10,3
1711283,Deborah Garrido,10,10,5
1107471,Benjamin Porter,10,10,1
724604,Alfio Angelo,10,10,5
484719,Jonas Werfel,10,10,3
507581,Philipp Wagner,10,10,3
151318,Caitlyn Helpman,10,10,4
1539245,Brett Brewer,10,10,4
